number,uid,gender,age_range_code,area_code,gender_str,age_range,area_str,CV,purchase_amount
656,749F04D3309D0912F0A1FDDB5F2EC4A0F23616781818EA60C7,2,5,3,female,40-49,Oosaka,0,0
658,5018BB8919AA40FEEFD6AA01174AEC6459CE8DEBD9D22A81B0,2,4,9,female,30-39,Fukuoka,0,0
662,90BE46C8D0213472FC3A623DE3BE8A764258A0BD04977442AD,2,5,3,female,40-49,Oosaka,0,0
663,82994738D68F928380AB933B729C3400911A1E915FDCEBF44E,2,2,2,female,18-22,Kanagawa,0,0
665,D31DE2483CCD0891509E6E56454D8B4D06D82A3B3ED5DC3A46,2,5,1,female,40-49,Tokyo,0,0
667,2E8B03EEB28912218796B81CA3E72715115FD3967F25AC153B,2,4,3,female,30-39,Oosaka,1,80
670,3C948C0C3C18E26CC18065CCAAA8AE9F76CF57B059BA63FFE8,2,2,16,female,18-22,Nagano,0,0
671,E7609C08485F2F4910E7F86F6AA6014C0F8FC7B540A3E3731A,2,1,1,female,16-18,Tokyo,0,0
672,F3B363E3BE56C233CB23E7B78275296A58093D3B676A237E39,2,2,2,female,18-22,Kanagawa,0,0
676,429F7ABD732855FF9978F6F45F3A8E6E2AE8E9387B60C66DF2,2,4,3,female,30-39,Oosaka,0,0
680,62B88A983F0A11FC9DCFE2119B314C9489A4B65F7A7C6E7935,2,5,1,female,40-49,Tokyo,0,0
685,73CEE0990EC49D2B9D4079F2820FE39AAD10D0689AFEC4B408,2,5,4,female,40-49,Aichi,0,0
687,76E3A8E790C1B247CC3D4B221ADBA9EDA96C5D19BA1FA4E4AC,2,5,2,female,40-49,Kanagawa,0,0
689,DEE18E4FFA6D48566AA6DCE011AB7B6508274F1BDAC8E95F9C,2,2,7,female,18-22,Hyogo,0,0
691,850B88A63C6ACEA724EE12E9169610C857A87A1797E7981FC8,2,1,7,female,16-18,Hyogo,0,0
692,A224B76DA71550A3FD86117C8A9802E15416E180F864409721,2,1,26,female,16-18,Shiga,0,0
703,52BD0DCD5BF79858B796A12C97448A262381A63FA8C773CC9F,2,5,2,female,40-49,Kanagawa,0,0
705,3CDC114FD559DA82926135927557E2721D770F91F3E984159C,2,7,2,female,60-,Kanagawa,1,40
707,B5020461D4E6CFD3FE142CB5C19AF429C7EEC092891A79974A,2,2,40,female,18-22,Wakayama,0,0
708,6DA0726EAAA06FE73EAE083C308F2BD8462667D0701B673330,2,3,15,female,22-29,Niigata,0,0
711,8AC21C32E7EFE44BEE2D32740B6DBC49A6B4ADDB9F26995A99,2,3,23,female,22-29,Kumamoto,0,0
714,2C23734EE54247477EADBFFDDEBBCF4507E8F6F9F11E95CB3C,2,2,1,female,18-22,Tokyo,0,0
717,5742EEE8030CED705376CB0377FE9E64EDF51FF1371E3AEE68,2,3,9,female,22-29,Fukuoka,0,0
719,C114C9D03DE8ECDF98DB76703E326E3BD9C8207C0271C62BDB,2,5,3,female,40-49,Oosaka,0,0
724,7756D092F20108A5C24261CF4D25F267F2FC57D109D93C2384,2,3,2,female,22-29,Kanagawa,0,0
725,82BABD476B5E62C410B23EF6861801061DC87DF7987B7BA6C7,2,4,19,female,30-39,Gunma,0,0
726,E6AF7890101370FD4D60039C2F16320A135EB9046B7387136E,2,2,26,female,18-22,Shiga,0,0
727,1A441880C154B50C9BEF72E71558585556E687C1D97127E837,2,6,1,female,50-59,Tokyo,1,380
733,CA26AA3530B5540EC8EFC305E02B7313CF024D7D9396BA87C8,2,5,1,female,40-49,Tokyo,0,0
735,4AD437234F181B4CA7BD2856105598A7CABFC12BA18C1C8983,2,4,10,female,30-39,Shizuoka,0,0
736,4675705D28F4ED0728D86D3A4D280131F727276657C8B0FB7F,2,1,14,female,16-18,Miyagi,0,0
737,0CC1B360B176FFC9DA0BC7D82F26FA72234C9F41917AD732E8,2,1,9,female,16-18,Fukuoka,0,0
738,432816E816C55067E5DE88D8B03570CAEB50CC3C1B52A0DA22,2,4,3,female,30-39,Oosaka,0,0
739,6E4C791CBF39D131758C7B35ACA2D64B8AE81C681C1BE2D8FA,2,1,4,female,16-18,Aichi,0,0
741,1AC63735C204D884CE35B2B39A1BBBEEFBEB74B558404F829C,2,6,25,female,50-59,Okinawa,1,1100
746,9CACF56E516A4E7883948E10382A2E29CD1457931785D8AE33,2,5,7,female,40-49,Hyogo,1,40
748,BA17CA58BA05747685D964398C34D750240BD92984609A0712,2,5,3,female,40-49,Oosaka,0,0
754,F888FE8BD60D8BAE8F6F8E86C60361838302B931F2835D50B0,2,6,3,female,50-59,Oosaka,0,0
758,92B4AA5CC4506F12CFAC16779429D103C1A6C946D3C031B379,2,2,1,female,18-22,Tokyo,0,0
759,D29BC18BE20326F1EE963F450D37618A19A546056046CEC5D4,2,4,3,female,30-39,Oosaka,1,80
761,0A022CC25A341F11F6AE86FD976C1174651BC97E097A6E9B15,2,2,27,female,18-22,Yamaguchi,0,0
765,3B2FCA96618A0FF0ACD296573043E74C4A305D153782C4C3CD,2,2,35,female,18-22,Yamagata,0,0
767,3D02A2731D89B0D7DBA84F3DE73759F9A27DDF1FA9C5FF2096,2,5,6,female,40-49,Chiba,0,0
768,914C2F38480C9C0BEBB7E39C6B20B1FB84DED24E4946039298,2,4,10,female,30-39,Shizuoka,0,0
770,7E52484BF4D3717A9AD2F4286851309FF463E6197CD16144ED,2,1,18,female,16-18,Tochigi,0,0
771,AFA00278305B8FEC541B6DA8A56EDE997BDC55EFFF83D934C6,2,7,10,female,60-,Shizuoka,0,0
776,5E5B4B29824F856EC7B3EE9ADE797BA7076892439D8396291C,2,1,3,female,16-18,Oosaka,0,0
779,A6D3176853B136AE6C7F07540FE554312DAB680895A8C2C64A,2,5,2,female,40-49,Kanagawa,0,0
782,C7E8933C81002AE2FFCAA79987CB7C2AD9AA3F7A6E67067991,2,6,3,female,50-59,Oosaka,0,0
784,DFEE671A172C99D908E7B9A0A8A0B8152A9952CFB50F338149,2,1,5,female,16-18,Saitama,0,0
788,75B56E63CCA75D8226FFCB0D6701D0F8F8B3F21CDEFC2CCE05,2,4,3,female,30-39,Oosaka,0,0
794,0013B750FE3DCD8BE52003E75982F5EBC73EE1193EA72D7B9A,2,1,18,female,16-18,Tochigi,0,0
795,E47BE63349A294E1671DE439C1E345FFF423D0F140AD0CC603,2,5,3,female,40-49,Oosaka,0,0
796,6A8834051911131CC13F652518E345E12C29FA9D039450FAD5,2,4,28,female,30-39,Aichi,0,0
799,9FC20BF3997A9DB2074A006493C7825A611442A3CF9DF7C18E,2,3,2,female,22-29,Kanagawa,0,0
800,3ECECAC6144F4A517B00E13C7DE9387D56D2278C47B8B55C55,2,5,6,female,40-49,Chiba,0,0
802,7AB4EE157C882181397C7D73E3C265EB209B910B8B23446F23,2,3,4,female,22-29,Aichi,0,0
803,5DC7EDD4041ECFC674FA985EC873680B0D245578D718D8693F,2,1,14,female,16-18,Miyagi,0,0
804,B238EEB29CA30F429E0555477DAEEAA1E234BE3884B9D61826,2,3,3,female,22-29,Oosaka,0,0
805,87AC4DA8430BBC73223A99750F9790DF37BE37F310F0936D99,2,2,7,female,18-22,Hyogo,0,0
806,585CD6881EFB5164F92CF6B8830BCEEC78D3594D1820BC9EA0,2,5,2,female,40-49,Kanagawa,0,0
808,DD4BF79015D820A559D956F0EE83A962AD5F50A93C64BADF59,2,6,20,female,50-59,Okayama,0,0
812,02EC4ECE457E196A6F4288FB2D5D013EAB57974EA320A3E99F,2,3,6,female,22-29,Chiba,1,140
815,21A891AEEFFCB5C2ECB10732C6F49BB29AA6DC260CAD7FBF94,2,2,37,female,18-22,Toyama,0,0
819,4DF173E910FAC9FF5462C005ABC284400AF3435A63E6F6DB39,2,6,17,female,50-59,Gifu,0,0
821,42F00364627C474F52AAB3932A919F9C7CEA743A3F17DB1ED6,2,2,14,female,18-22,Miyagi,0,0
822,C63896E02188CA88038642F146DEE81AE85E0DFDE864EE5C18,2,2,4,female,18-22,Aichi,0,0
823,2650B279B329B3DEE7098D7FBF6BAD598EFBF300CF72D506CF,2,5,1,female,40-49,Tokyo,0,0
824,D2DB71C78CEDCC5613AEC2907B7D4F500C0A76C6EB37932D7A,2,6,2,female,50-59,Kanagawa,0,0
825,88FF8B992AE45850241EC5C9435FA56B536B4022954E8D864B,2,4,1,female,30-39,Tokyo,0,0
827,900E74BE0D69099558E85F8EFEE00C0F328AD2B6FC5CF47D81,2,4,1,female,30-39,Tokyo,0,0
828,BD9E1984779F1BDC727ECB14FD4D41F920B5A06D92A3CB1E28,2,2,28,female,18-22,Aichi,0,0
840,684A5C3CFB4B0C42B7432FD6B5B0C87578AA15928B90EE5B34,2,5,1,female,40-49,Tokyo,0,0
842,F5A7C8002D6C599ECF7EC38460FCF357AA517C3487FBF3A04C,2,7,5,female,60-,Saitama,0,0
846,5AF923C3DE3202CC051F7C1ED1D0C2619C00FB463733D21FEC,2,1,9,female,16-18,Fukuoka,0,0
849,252E3A31EE695007604ECF12F2240370FD0C237BC8F4E2975E,2,4,8,female,30-39,Hokkaido,1,160
850,BFCBCFF9635234515C985FC6D16609495CCF2EA3D475ED04CB,2,4,12,female,30-39,Hiroshima,1,100
852,52C604990D5C6EB837E2A7BD987511CB443623B336080ECE3C,2,7,24,female,60-,Kagoshima,0,0
854,4E7FFA30B7FDDDE49A08931CF2700C20905F1551E02E8095E2,2,4,22,female,30-39,Mie,0,0
857,39F8E35A4920E0B575ABA84E38AB3882323444A28C3C5BC1B1,2,2,17,female,18-22,Gifu,0,0
859,9E52907DEF9E10C792984F270653BA96AE0398A79FD3EB1CFF,2,4,24,female,30-39,Kagoshima,0,0
860,AAEEB049B6D21A58D04F2B9C5E8EB7ADC2E34F9C662DC38060,2,2,6,female,18-22,Chiba,0,0
861,2261A65E8F78C4055B7403EE9484E1E6203BEA62CDC46A7506,2,2,2,female,18-22,Kanagawa,0,0
862,F38AEF29DB7822ECE1424204C78C4CA4BC1D51BB0353B8A14A,2,4,8,female,30-39,Hokkaido,0,0
863,9CCAF437AAFB8B5B66E5F924338499AC28FF74A2848A58ADB8,2,5,1,female,40-49,Tokyo,0,0
865,7677F4DB9CEDE1616AAFB04C735FE39351027610D132CC50E7,2,1,38,female,16-18,Akita,0,0
866,E2E92AFAD77103CC1D51F19791E4B87B0BD6F36F5D42AE2E4C,2,3,5,female,22-29,Saitama,0,0
870,FDB7C4507F65AFC6143CE26CD8C42541EA63924DBC3C41E431,2,7,1,female,60-,Tokyo,0,0
879,7738581571410814311C9DD42C7CA858BC6A52D17D915999F7,2,2,2,female,18-22,Kanagawa,0,0
880,6758D633813486396F23DDCD992CA1FD3A5FDD0AF45200777B,2,1,7,female,16-18,Hyogo,1,60
883,038A8E05342F7ACC5192AA21F68AD622996ED72AA8393E5E24,2,4,41,female,30-39,Saga,0,0
886,6E3EEB60754967440354E8B995D416F1B0737DF88C6E178C82,2,2,1,female,18-22,Tokyo,0,0
892,F62825DD0A3634CB6B85E8AE02BD5ABC11F6C491B84D5610D7,2,6,17,female,50-59,Gifu,0,0
893,86E2F0C700738A849BE6E10045C35DB019084398C7AD9A0DEB,2,5,2,female,40-49,Kanagawa,0,0
894,D0A71B19326DDF58E5DBE6162823CB9C0D13627928FB45C2EE,2,2,43,female,18-22,Fukui,0,0
896,1A0E9FBCCF81E46BBEA0E8F6B2BB5C4A1B58A1333507FCD3DF,2,2,19,female,18-22,Gunma,0,0
901,9A18331C7C7D009C241C454BBC859602AB5971BD6179EADCBD,2,5,4,female,40-49,Aichi,0,0
902,4E726ECF4585C6F3BDCDB6AC276DA521758B795389C881DC62,2,2,4,female,18-22,Aichi,0,0
906,0B7E1D1EEF2F8D50CD27B0A94E8E9D55F9C123DBDF3F319F03,2,4,1,female,30-39,Tokyo,0,0
907,C4F22752C417A4689A1095F78015706F24EFBF27CE6E99A69D,2,4,2,female,30-39,Kanagawa,0,0
916,AB7FC3238043D2DF1306573AF356A187D3CD11037CF9D27B39,2,5,6,female,40-49,Chiba,0,0
920,AC2F92127853569649CC29938E4E1F6B6DEA0E24957F8FC165,2,2,8,female,18-22,Hokkaido,0,0
923,1F4A860D7A4E2DB923C3533DCA4D9D2D624256A499ED100291,2,1,8,female,16-18,Hokkaido,1,120
924,F68EFF9D49FDB62081DA5D0F02A2F9C5BDF6A2C8939D3FC1D0,2,2,28,female,18-22,Aichi,0,0
925,BF5FA02CEE66611037C1D1BF9EAC05DB88E6CB2C0EFA582B6B,2,5,1,female,40-49,Tokyo,0,0
926,2E3E6BFE2E7F668D50B3370676459077596771A5A5EA57D7CC,2,5,1,female,40-49,Tokyo,0,0
932,51DA87542A8C6B91AC1CFC1641BDE7CDC9E75CF1C43A5D3950,2,2,37,female,18-22,Toyama,0,0
936,8B7CA87464096E0608555AAF2F0C2E1C2CE435F2700686E9DB,2,3,4,female,22-29,Aichi,0,0
937,87B9BEA9A1633B040B45E7C16624DDAD89B1AC2546C83EE1EE,2,6,28,female,50-59,Aichi,0,0
941,27D9DFE452B898806E57230559D1BF7F5964A0E49DD5155584,2,3,4,female,22-29,Aichi,0,0
947,CA54D747A31B4A20BA8D036B63B8C2E8F4CB7DC2003A7B923F,2,5,1,female,40-49,Tokyo,0,0
952,CAD8811095D5161E5B9A182AF8100292FEC53EB2D64FD2EBAA,2,1,3,female,16-18,Oosaka,0,0
953,24491304C2F72C009705FDE4DA63127EE523F68F8FBB104326,2,2,4,female,18-22,Aichi,0,0
955,0B5C9E2512675C1D6EB0D789D27564EFEBD194585C98E5C699,2,6,1,female,50-59,Tokyo,1,440
957,D97692C35F6A9B8B0906E718BC19F790A5208C2DBAFD736A6A,2,2,34,female,18-22,Oomuta,0,0
960,B3FF11A845A4A87CAA5B8B2FFC9FEA222255A80B5695A385B5,2,7,20,female,60-,Okayama,0,0
964,521FD9A3E40226BCF1DC7CD5C944CBBE990FCA4EF193E3D406,2,3,9,female,22-29,Fukuoka,1,20
966,1D632730A57CE80A882BAEFD9D96DBCD6B65013DCEAE28DCA3,2,5,2,female,40-49,Kanagawa,0,0
969,73E77FC68907F84647F5FB586AE048A1FE54A3E35AF4C5E135,2,5,1,female,40-49,Tokyo,0,0
975,365AB06CBD4A6A7714698CF12AA7E9E9902FDD78CB05C7BA3D,2,5,5,female,40-49,Saitama,1,980
977,ADB25821838D19CBD735943155778188C54754AB3D88C5809C,2,6,7,female,50-59,Hyogo,0,0
978,7DE78791A338FE765166044489FAEBC746CF87C6FE2645AA1F,2,5,1,female,40-49,Tokyo,0,0
982,8A886BA5C003F51F7865697DB827C9F251C7049E157152B7DF,2,5,1,female,40-49,Tokyo,0,0
985,CD4FABC76C27AA2D6F94FA09A9C948CBAED46134FC2A2B5366,2,7,11,female,60-,Ibaraki,0,0
989,4DDF98CA8CD522A9BDF9514BCECA23C7FE6B37A2349D5548B9,2,5,1,female,40-49,Tokyo,0,0
993,8F06D7AA7797B7A8059EC5C1697BB7ACE6C7BF034CF844E576,2,4,39,female,30-39,Kagawa,1,60
996,BFA1FD995984F0073BF5B26FF76DFD7F1CD63F23F04A23A008,2,2,45,female,18-22,Kochi,0,0
997,A18852135933B3BE1D08BCFB1FD5D9DC04521194CB66E8C607,2,5,6,female,40-49,Chiba,0,0
998,DAC3B6CD096521B3F654270B5642097600C58EE97E82C6F86C,2,5,5,female,40-49,Saitama,1,480
1002,B03D9AB48DB91332D62F49550F28B42377D3A79FF92BAD5855,2,1,42,female,16-18,Yamanashi,0,0
1006,9EA787FAA9C74035C2FB365622643DB88DB74CAD7DD11F9419,2,5,3,female,40-49,Oosaka,0,0
1007,D186F7EDA478BF9EC483F6CB699851DA1C5C78D905F6A078B1,2,2,1,female,18-22,Tokyo,1,300
1008,3A8D5485218FD1CF67D7CC6E79B75CAC153BC3DDB79A3B8B4E,2,2,1,female,18-22,Tokyo,0,0
1009,7DE9585D1FE937B62F24616281B2DB4C2FC951DEFD43D4C1A2,2,1,1,female,16-18,Tokyo,0,0
1014,915B5E5F93C60762108A6441BA31C0C0B942FE6613B3FC3D7B,2,2,8,female,18-22,Hokkaido,0,0
1015,79C6AEAFCE125EA4E7CAE4A042FFC8179943D6515F8BA53FE8,2,2,1,female,18-22,Tokyo,0,0
1017,5AD1AE846B0CC411F120B3F983BC9BF5D3D88F6B3BCC3FEDB1,2,2,30,female,18-22,Nagasaki,0,0
1024,875A2866D752F86D4F2A2F349AD185AB2AF8A2AF456FC098A3,2,1,4,female,16-18,Aichi,0,0
1029,B421156E3A34EBF5ABC7E2582A5EF3D7996D04F6A3B0D2FB01,2,5,6,female,40-49,Chiba,0,0
1030,630553A3D671A1DD44B404D674BB84E77C45D8BC0D798E2055,2,2,7,female,18-22,Hyogo,0,0
1032,713C7386D80CDFE115380FF462AA58A6A6BD8AF93E4F68055F,2,4,2,female,30-39,Kanagawa,0,0
1033,EE1B62995FA6E456602F36D24CC28820648DB250E1A34E6D3B,2,4,22,female,30-39,Mie,0,0
1034,D1ADFD434D63D4DF4C59A76FEA957AD3706BD56CD1D0C850B6,2,5,6,female,40-49,Chiba,0,0
1037,CAADE53E1908592FBE85E3D5A73A5FF11B278264E8C7BBAEA8,2,1,3,female,16-18,Oosaka,0,0
1039,17E957133F4716D0EB693FE757CBD01EBA6C64EFA09579EF1C,2,5,6,female,40-49,Chiba,0,0
1040,060157EB166499D915C9C12A80BEF0247E955EB3C1F4D0D236,2,4,1,female,30-39,Tokyo,0,0
1042,7A900E9190BE261F199C63F906D2A0900DCBE3DB48638583BD,2,2,8,female,18-22,Hokkaido,0,0
1045,20B4A65FBFC8323CD54B3C04530F5FCFEABD25B7BFAFD78465,2,5,1,female,40-49,Tokyo,1,1480
1048,29915D3188415806F58C809D5C4E45336FC6041119C6F35214,2,6,2,female,50-59,Kanagawa,0,0
1054,C00FFDE814708EF01BFC0153B9E92F79662FE585B6BD527CED,2,1,46,female,16-18,Shimano,0,0
1059,D6E7851D2AC7B18C2E4558C46648C77E0C849FB768882BDC4C,2,2,16,female,18-22,Nagano,0,0
1061,15784363B92180F27DF7B398D076B80C0BBD7C3767D07D6C02,2,2,2,female,18-22,Kanagawa,1,20
1063,46416AF68CD3C1485BED33BCD4D17247A11BD2FDC53EB5083E,2,3,4,female,22-29,Aichi,0,0
1065,E009049C9CD561A2CBC03016A0E997E3BD5D2342AFC8C35B32,2,4,7,female,30-39,Hyogo,0,0
1066,67E5849A8A3D4C2FA4636A3702865EBC38923C4DDC88E2FC60,2,2,4,female,18-22,Aichi,0,0
1067,C48A07CD1AC04A36B772C7D7D2CE5D5320712563A42AFD6C2A,2,5,2,female,40-49,Kanagawa,0,0
1068,8F947286E95966578443AEAF1D5EE94F22063A670DBEC11845,2,2,9,female,18-22,Fukuoka,0,0
1075,4B5F6E81A4ED79812C74F05EF78E53AABA75D34F1BE0E23AFC,2,5,2,female,40-49,Kanagawa,0,0
1085,93F2DA644BBAD2CBF25BF75D3D074E00235216AB7EB90C4883,2,6,3,female,50-59,Oosaka,0,0
1086,CF0CC3A9D9D4212118697FE227DD46B9D57977F48D35204D1D,2,3,21,female,22-29,Fukushima,0,0
1090,86F19D6C0A06995B3B55050BA9E5CF5C8082C4A0BB728C37BA,2,6,21,female,50-59,Fukushima,0,0
1091,1C021603CE5624CABED621790B1599DED34898358FFC9E0B69,2,2,1,female,18-22,Tokyo,0,0
1092,C89692157576F262E5E46D1801A8B17E7F63DF9FD666146A96,2,3,19,female,22-29,Gunma,1,200
1093,F2809F65D0EB8B615881C1EBD356713BA1CC961EF92E7F5C61,2,3,25,female,22-29,Okinawa,0,0
1096,B904789C1740C560539DB7994AA1290BC80A5D56FFCB6BFD48,2,4,36,female,30-39,Miyazaki,1,360
1098,810CD14CD2DD7FCDCF5F6F9E9E0B009CC61A73E2525B256A32,2,4,32,female,30-39,Iwate,1,180
1101,4CB782D26702CBFB3499EE5E964A21D87A1F57434978C5D728,2,5,6,female,40-49,Chiba,0,0
1104,E84AE8CAA108B70B1F0A448CC7EC21A742F708940CBDCF2C30,2,2,7,female,18-22,Hyogo,0,0
1105,6CA90B8CD71DBE2AF17AD677572B2919F1155EB3ED76724C65,2,5,3,female,40-49,Oosaka,0,0
1110,4CA38022A7A4CB32579FDB7E851A24F4A4A491D41B52805BC3,2,4,2,female,30-39,Kanagawa,0,0
1112,836D2F8481863B0E06150D4D25F98225B10A7C2A9BA442B3B4,2,2,8,female,18-22,Hokkaido,0,0
1114,EE233F725E123BF60E5941548219720926CBB9847605BEBB6F,2,1,30,female,16-18,Nagasaki,0,0
1115,633B61DB3D9DB0CF4D8BE2DAFBBEEE2084CF86D1D45D25B8E2,2,2,27,female,18-22,Yamaguchi,0,0
1120,941A9BE0763FAB645167A216CD5BE6F7AFC39BD0216F41EEF4,2,5,5,female,40-49,Saitama,0,0
1121,7A02FC97140CC4A74710E29627F38AE50E1465C740C0DDC669,2,6,13,female,50-59,Kyoto,0,0
1122,8A02889338ED94E493193067C0146FFB3491C6AB1BEA2502F3,2,6,13,female,50-59,Kyoto,0,0
1123,4C747656136109C70AC236F72D39F9E3E47D9814BBE5A9EC22,2,1,1,female,16-18,Tokyo,0,0
1126,C8F6ACBF39ACD879B6A708E9D0E3943C70CC5657AFFA3DE86B,2,7,5,female,60-,Saitama,0,0
1131,E6D9E985BA860921AD24B90DC8F507A59DC6104641E1A5761D,2,2,9,female,18-22,Fukuoka,0,0
1132,A91EBAF43A1D22E08077BEE300DB27136F535E0C188E1807ED,2,7,6,female,60-,Chiba,0,0
1133,D756DF58FC3810E3133AF73B9F45C2D6E68AC82093823987DE,2,4,5,female,30-39,Saitama,0,0
1135,315EF71BBAC1EBF3B9398CDA37B4A453447D8827C5DCAD9FFC,2,5,5,female,40-49,Saitama,0,0
1137,3881996D4BB5A2B3EB571D9C483C9099F2D22F8DC20A0B3064,2,5,39,female,40-49,Kagawa,0,0
1138,21E4264944BB75FFE54E881A70133EE0AAC8A81F7614E4AB37,2,5,1,female,40-49,Tokyo,0,0
1139,86370FECAE7E253338AF394DA22E6655C3222A3D1D8A567C43,2,1,6,female,16-18,Chiba,0,0
1143,03A47AF76049BA177E51754C8C733677FFA2E918B0E682E8E8,2,5,3,female,40-49,Oosaka,0,0
1146,BB0A070D9091842325ECCEDE00863703058A665230F2D8C1D7,2,7,1,female,60-,Tokyo,0,0
1148,83188B1E78DD8FBF2FE38DBEC0354E57D05683F2D39305275A,2,2,6,female,18-22,Chiba,1,120
1150,6F896D169E133681227AF70666E39A2E34AEB9B6E6F31D9D8E,2,4,2,female,30-39,Kanagawa,0,0
1151,C4FAF7B8F3C866D2A8069E2DE8E2373552200AA0E3E5937AC6,2,2,3,female,18-22,Oosaka,1,140
1152,87EDF1E1819DE68AD85F5105083E33763B6F9B9153E4E7752D,2,2,25,female,18-22,Okinawa,0,0
1153,80CD357D00BF6A940EAF12F3E6E3D17A25D1539231AE0E5C04,2,6,38,female,50-59,Akita,0,0
1154,8C009E2B5307A79EF176A2C0996FA0091BBCD6C3D6B2D570D3,2,2,2,female,18-22,Kanagawa,0,0
1155,C6E1EB834A9BC5B163A15D3627D8C7E9B7383CF2F22456C849,2,2,6,female,18-22,Chiba,0,0
1158,BFA4AECEA915B4E35C61BBA2ACAF703462735C7342FDD3DEAF,2,3,2,female,22-29,Kanagawa,0,0
1160,D13EEA3D1413959FFA226CEC9993B27EA872C2F6967DB4E393,2,5,3,female,40-49,Oosaka,0,0
1165,68BE6225302C346CF1F7A111E86A647705147B575EE405987C,2,4,1,female,30-39,Tokyo,0,0
1168,F517288550F6A84B8B1CEA77F56F8A9317282E0416399DDA6A,2,5,1,female,40-49,Tokyo,0,0
1169,93CF684CAF7AF3517EEB4A007880FE7614ED505D697ADD9151,2,3,11,female,22-29,Ibaraki,0,0
1173,A6077832E4AF8EDE43AB602D4428BC312F02C377E31C4E36A5,2,7,2,female,60-,Kanagawa,0,0
1174,50CEAF3168D6A03CEFAA1797BEF7CE6670C65D16AFED1F718B,2,1,35,female,16-18,Yamagata,0,0
1176,C7A629C996CEC046403287EBF5C51777015F67A4BD912B2152,2,4,41,female,30-39,Saga,0,0
1178,0EDFB575AC9A7FBC0A4D928DC82534BD355BBB1B13D3F37870,2,3,4,female,22-29,Aichi,0,0
1180,314FB78D76C4FD00BEE2787A906033AAB43F4C7FB8A4EFCF21,2,3,22,female,22-29,Mie,0,0
1183,5A928C0921E258E732368209B92537B5D36B995F9D2BECDAFC,2,4,4,female,30-39,Aichi,0,0
1184,0E8EBDF110E7EA9A65A47049B82F9C4EE9595770F940D8EC5B,2,1,35,female,16-18,Yamagata,0,0
1187,9B2902BFBE5A90591C2DC9CAFC223F0BE0EEF24D0C81E98E52,2,2,8,female,18-22,Hokkaido,1,100
1189,BEB0B0D87488E16875DA87B1FC8DEA865028A847CCAB43C531,2,1,5,female,16-18,Saitama,1,400
1192,77099E9EE40BF65D6906D8DDF0B39AA5E094022E51479AED10,2,4,5,female,30-39,Saitama,0,0
1199,4DDF71D1F545D527A908D209D07C1506364EBA26B6DA56A123,2,5,1,female,40-49,Tokyo,0,0
1201,704D627BBEC8E2F6344EC020E8FCA25BCA12CF4F80C220FD60,2,7,39,female,60-,Kagawa,0,0
1204,E839437CD1EEBFD935ECEE418B4CF2C926AC343F22D2EFDD81,2,3,35,female,22-29,Yamagata,0,0
1205,7A72B2FECD484C2C986985664F8FDB7F576DF7AFD11A4A8948,2,1,9,female,16-18,Fukuoka,1,40
1208,D36250161B1339088666E593904D25C70B95D34E63DD77CD29,2,5,6,female,40-49,Chiba,0,0
1212,4153AC433303E1CD7C162A4E9FF525F9CE2FA741D4DD46536B,2,4,1,female,30-39,Tokyo,0,0
1214,1999FA8D1319320922CD3102C64ECCD92F2E9CAA882AE73406,2,4,22,female,30-39,Mie,1,100
1218,EE1D4E3CCE64AB7E3E6B216A854D81BCE4AE48E46F7661ED3D,2,4,5,female,30-39,Saitama,0,0
1225,F79D05D763DE6962D0E967F8B367B571A1330C0FE216F59774,2,5,2,female,40-49,Kanagawa,0,0
1230,96087EE7816E8CC86AA6E6EF7FC4EB5123D08B8C654B518FD0,2,4,8,female,30-39,Hokkaido,0,0
1236,6A18AA9E3CDDD06C2E4CF851A7400C0C36C91BF8CFA215693A,2,1,1,female,16-18,Tokyo,0,0
1238,8965E5D6AA0270BDFA88681645F3F3FCA9CD4963B00BC50EE6,2,5,6,female,40-49,Chiba,0,0
1241,781544298326A309FA222BD7DFE610FA590F1E07B1DE7E3EA8,2,2,1,female,18-22,Tokyo,0,0
1243,BD245C91D703E42B771401EF97456D36C0EE943F8778F8EFF8,2,2,4,female,18-22,Aichi,0,0
1253,02F34D926EB4B5C9A1B7E7A865DA03AF4365F099BD80256112,2,6,3,female,50-59,Oosaka,0,0
1254,54A3D66F4A963CE49432B3BF83E9389D70EFBFDFE6D651C8AC,2,2,9,female,18-22,Fukuoka,1,380
1256,78199898235A4E90B7B20BD5C99F154707138F14F097E13531,2,4,27,female,30-39,Yamaguchi,0,0
1257,01AA0D76C25D6937FABD6B170010D9D289B59C347BF8613CF9,2,6,4,female,50-59,Aichi,0,0
1258,936AA76C766EFD0532FA22D0BFBFA43A874F6B0E587760A00C,2,4,1,female,30-39,Tokyo,0,0
1261,E3F412ED0EA9704465E082C0C2E5109F6DDFA845F1E60717B9,2,6,4,female,50-59,Aichi,0,0
1270,3F72AC2CFC50AAF6BABED67C66160CE40ED7487CC2030E504F,2,4,13,female,30-39,Kyoto,0,0
1273,A5955AD962D2324A0336101BF11CC81DB15A41E12A4CAD5A89,2,2,14,female,18-22,Miyagi,0,0
1276,EFC06FFAA641F4BC472EDFE58DF54A1073C439DAA39AC90374,2,7,46,female,60-,Shimano,1,120
1279,E1728D0EA91D5620C05C97BF291498D10AD46F7AD36D7ED91C,2,3,11,female,22-29,Ibaraki,1,480
